Frequency (Hz),Magnitude (dB),
11529.684570,-3.482896,
11531.030273,-3.485486,
11532.375977,-3.488045,
11533.721680,-3.490632,
11535.067383,-3.493192,
11536.414062,-3.495778,
11537.759766,-3.498340,
11539.105469,-3.500930,
11540.451172,-3.503491,
11541.796875,-3.506081,
11543.142578,-3.508644,
11544.488281,-3.511234,
11545.833984,-3.513796,
11547.179688,-3.516385,
11548.526367,-3.518951,
11549.872070,-3.521542,
11551.217773,-3.524106,
11552.563477,-3.526694,
11553.909180,-3.529261,
11555.254883,-3.531852,
11556.600586,-3.534418,
11557.947266,-3.537011,
11559.292969,-3.539578,
11560.638672,-3.542171,
11561.984375,-3.544734,
11563.330078,-3.547328,
11564.675781,-3.549900,
11566.021484,-3.552494,
11567.367188,-3.555061,
11568.712891,-3.557656,
11570.059570,-3.560226,
11571.405273,-3.562819,
11572.750977,-3.565391,
11574.096680,-3.567986,
11575.442383,-3.570556,
11576.788086,-3.573153,
11578.133789,-3.575727,
11579.480469,-3.578324,
11580.826172,-3.580893,
11582.171875,-3.583491,
11583.517578,-3.586063,
11584.863281,-3.588663,
11586.208984,-3.591240,
11587.554688,-3.593835,
11588.900391,-3.596409,
11590.246094,-3.599012,
11591.592773,-3.601584,
11592.938477,-3.604182,
11594.284180,-3.606757,
11595.629883,-3.609359,
11596.975586,-3.611933,
11598.321289,-3.614540,
11599.666992,-3.617114,
11601.013672,-3.619718,
11602.359375,-3.622295,
11603.705078,-3.624899,
11605.050781,-3.627474,
11606.396484,-3.630078,
11607.742188,-3.632656,
11609.087891,-3.635264,
11610.433594,-3.637840,
11611.779297,-3.640447,
11613.125977,-3.643028,
11614.471680,-3.645631,
11615.817383,-3.648210,
11617.163086,-3.650818,
11618.508789,-3.653398,
11619.854492,-3.656004,
11621.200195,-3.658589,
11622.546875,-3.661199,
11623.892578,-3.663774,
11625.238281,-3.666386,
11626.583984,-3.668969,
11627.929688,-3.671580,
11629.275391,-3.674165,
11630.621094,-3.676773,
11631.966797,-3.679359,
11633.312500,-3.681968,
11634.659180,-3.684553,
11636.004883,-3.687162,
11637.350586,-3.689747,
11638.696289,-3.692363,
11640.041992,-3.694949,
11641.387695,-3.697563,
11642.733398,-3.700145,
11644.080078,-3.702763,
11645.425781,-3.705349,
11646.771484,-3.707960,
11648.117188,-3.710548,
11649.462891,-3.713167,
11650.808594,-3.715756,
11652.154297,-3.718373,
11653.500000,-3.720962,
11654.845703,-3.723578,
11656.192383,-3.726167,
11657.538086,-3.728783,
11658.883789,-3.731376,
11660.229492,-3.733993,
11661.575195,-3.736586,
11662.920898,-3.739204,
11664.266602,-3.741796,
11665.613281,-3.744416,
11666.958984,-3.747007,
11668.304688,-3.749628,
11669.650391,-3.752222,
11670.996094,-3.754844,
11672.341797,-3.757438,
11673.687500,-3.760059,
11675.033203,-3.762655,
11676.378906,-3.765275,
11677.725586,-3.767872,
11679.071289,-3.770494,
11680.416992,-3.773092,
11681.762695,-3.775714,
11683.108398,-3.778309,
11684.454102,-3.780935,
11685.799805,-3.783533,
11687.146484,-3.786159,
11688.492188,-3.788759,
11689.837891,-3.791380,
11691.183594,-3.793980,
11692.529297,-3.796612,
11693.875000,-3.799209,
11695.220703,-3.801837,
11696.566406,-3.804437,
11697.912109,-3.807065,
11699.258789,-3.809666,
11700.604492,-3.812292,
11701.950195,-3.814896,
11703.295898,-3.817524,
11704.641602,-3.820126,
11705.987305,-3.822758,
11707.333008,-3.825361,
11708.679688,-3.827993,
11710.025391,-3.830596,
11711.371094,-3.833227,
11712.716797,-3.835834,
11714.062500,-3.838467,
11715.408203,-3.841072,
11716.753906,-3.843707,
11718.099609,-3.846311,
11719.445312,-3.848942,
11720.791992,-3.851553,
11722.137695,-3.854186,
11723.483398,-3.856793,
11724.829102,-3.859429,
11726.174805,-3.862038,
11727.520508,-3.864674,
11728.866211,-3.867279,
11730.212891,-3.869922,
11731.558594,-3.872530,
11732.904297,-3.875164,
11734.250000,-3.877774,
11735.595703,-3.880415,
11736.941406,-3.883027,
11738.287109,-3.885665,
11739.632812,-3.888278,
11740.978516,-3.890918,
11742.325195,-3.893529,
11743.670898,-3.896170,
11745.016602,-3.898784,
11746.362305,-3.901426,
11747.708008,-3.904037,
11749.053711,-3.906681,
11750.399414,-3.909297,
11751.746094,-3.911940,
11753.091797,-3.914552,
11754.437500,-3.917196,
11755.783203,-3.919816,
11757.128906,-3.922460,
11758.474609,-3.925076,
11759.820312,-3.927720,
11761.166016,-3.930338,
11762.511719,-3.932987,
11763.858398,-3.935602,
11765.204102,-3.938249,
11766.549805,-3.940866,
11767.895508,-3.943513,
11769.241211,-3.946134,
11770.586914,-3.948784,
11771.932617,-3.951402,
11773.279297,-3.954054,
11774.625000,-3.956675,
11775.970703,-3.959324,
11777.316406,-3.961947,
11778.662109,-3.964595,
11780.007812,-3.967218,
11781.353516,-3.969870,
11782.699219,-3.972492,
11784.044922,-3.975145,
11785.391602,-3.977769,
11786.737305,-3.980423,
11788.083008,-3.983047,
11789.428711,-3.985699,
11790.774414,-3.988326,
11792.120117,-3.990980,
11793.465820,-3.993607,
11794.812500,-3.996265,
11796.158203,-3.998890,
11797.503906,-4.001547,
11798.849609,-4.004173,
11800.195312,-4.006831,
11801.541016,-4.009459,
11802.886719,-4.012116,
11804.232422,-4.014745,
11805.578125,-4.017404,
11806.924805,-4.020034,
11808.270508,-4.022692,
11809.616211,-4.025321,
11810.961914,-4.027983,
11812.307617,-4.030616,
11813.653320,-4.033277,
11814.999023,-4.035906,
11816.345703,-4.038568,
11817.691406,-4.041200,
11819.037109,-4.043862,
11820.382812,-4.046494,
11821.728516,-4.049162,
11823.074219,-4.051797,
11824.419922,-4.054457,
11825.765625,-4.057094,
11827.111328,-4.059757,
11828.458008,-4.062392,
11829.803711,-4.065057,
11831.149414,-4.067696,
11832.495117,-4.070363,
11833.840820,-4.072999,
11835.186523,-4.075665,
11836.532227,-4.078302,
11837.878906,-4.080971,
11839.224609,-4.083610,
11840.570312,-4.086280,
11841.916016,-4.088920,
11843.261719,-4.091587,
11844.607422,-4.094229,
11845.953125,-4.096898,
11847.298828,-4.099540,
11848.644531,-4.102209,
11849.991211,-4.104850,
11851.336914,-4.107519,
11852.682617,-4.110162,
11854.028320,-4.112833,
11855.374023,-4.115477,
11856.719727,-4.118152,
11858.065430,-4.120793,
11859.412109,-4.123468,
11860.757812,-4.126114,
11862.103516,-4.128787,
11863.449219,-4.131434,
11864.794922,-4.134110,
11866.140625,-4.136759,
11867.486328,-4.139432,
11868.832031,-4.142079,
11870.177734,-4.144755,
11871.524414,-4.147404,
11872.870117,-4.150078,
11874.215820,-4.152729,
11875.561523,-4.155406,
11876.907227,-4.158056,
11878.252930,-4.160733,
11879.598633,-4.163386,
11880.945312,-4.166066,
11882.291016,-4.168715,
11883.636719,-4.171396,
11884.982422,-4.174048,
11886.328125,-4.176726,
11887.673828,-4.179383,
11889.019531,-4.182064,
11890.365234,-4.184717,
11891.710938,-4.187401,
11893.057617,-4.190054,
11894.403320,-4.192736,
11895.749023,-4.195388,
11897.094727,-4.198074,
11898.440430,-4.200731,
11899.786133,-4.203414,
11901.131836,-4.206070,
11902.478516,-4.208757,
11903.824219,-4.211414,
11905.169922,-4.214100,
11906.515625,-4.216757,
11907.861328,-4.219445,
11909.207031,-4.222105,
11910.552734,-4.224792,
11911.898438,-4.227453,
11913.244141,-4.230137,
11914.590820,-4.232797,
11915.936523,-4.235488,
11917.282227,-4.238150,
11918.627930,-4.240838,
11919.973633,-4.243501,
11921.319336,-4.246191,
11922.665039,-4.248854,
11924.011719,-4.251545,
11925.357422,-4.254207,
11926.703125,-4.256898,
11928.048828,-4.259562,
11929.394531,-4.262258,
11930.740234,-4.264920,
11932.085938,-4.267613,
11933.431641,-4.270279,
11934.777344,-4.272975,
11936.124023,-4.275640,
11937.469727,-4.278335,
11938.815430,-4.281001,
11940.161133,-4.283697,
11941.506836,-4.286363,
11942.852539,-4.289061,
11944.198242,-4.291728,
11945.544922,-4.294428,
11946.890625,-4.297094,
11948.236328,-4.299792,
11949.582031,-4.302462,
11950.927734,-4.305161,
11952.273438,-4.307831,
11953.619141,-4.310531,
11954.964844,-4.313200,
11956.310547,-4.315901,
11957.657227,-4.318574,
11959.002930,-4.321277,
11960.348633,-4.323948,
11961.694336,-4.326650,
11963.040039,-4.329320,
11964.385742,-4.332022,
11965.731445,-4.334698,
11967.078125,-4.337404,
11968.423828,-4.340076,
11969.769531,-4.342780,
11971.115234,-4.345453,
11972.460938,-4.348161,
11973.806641,-4.350836,
11975.152344,-4.353543,
11976.498047,-4.356219,
11977.843750,-4.358923,
11979.190430,-4.361602,
11980.536133,-4.364309,
11981.881836,-4.366985,
11983.227539,-4.369693,
11984.573242,-4.372371,
11985.918945,-4.375080,
11987.264648,-4.377760,
11988.611328,-4.380474,
11989.957031,-4.383151,
11991.302734,-4.385853,
11992.648438,-4.388538,
11993.994141,-4.391252,
11995.339844,-4.393929,
11996.685547,-4.396644,
11998.031250,-4.399326,
11999.376953,-4.402035,
12000.723633,-4.404720,
12002.069336,-4.407429,
12003.415039,-4.410116,
12004.760742,-4.412829,
12006.106445,-4.415514,
12007.452148,-4.418225,
12008.797852,-4.420912,
12010.144531,-4.423626,
12011.490234,-4.426310,
12012.835938,-4.429026,
12014.181641,-4.431713,
12015.527344,-4.434432,
12016.873047,-4.437119,
12018.218750,-4.439832,
12019.564453,-4.442521,
12020.910156,-4.445237,
12022.256836,-4.447927,
12023.602539,-4.450643,
12024.948242,-4.453333,
12026.293945,-4.456052,
12027.639648,-4.458740,
12028.985352,-4.461460,
12030.331055,-4.464149,
12031.677734,-4.466870,
12033.023438,-4.469560,
12034.369141,-4.472282,
12035.714844,-4.474971,
12037.060547,-4.477697,
12038.406250,-4.480390,
12039.751953,-4.483112,
12041.097656,-4.485801,
12042.443359,-4.488524,
12043.790039,-4.491218,
12045.135742,-4.493940,
12046.481445,-4.496636,
12047.827148,-4.499359,
12049.172852,-4.502051,
12050.518555,-4.504777,
12051.864258,-4.507474,
12053.210938,-4.510200,
12054.556641,-4.512896,
12055.902344,-4.515621,
12057.248047,-4.518319,
12058.593750,-4.521045,
12059.939453,-4.523741,
12061.285156,-4.526470,
12062.630859,-4.529167,
12063.976562,-4.531894,
12065.323242,-4.534593,
12066.668945,-4.537321,
12068.014648,-4.540020,
12069.360352,-4.542748,
12070.706055,-4.545446,
12072.051758,-4.548177,
12073.397461,-4.550877,
12074.744141,-4.553610,
12076.089844,-4.556306,
12077.435547,-4.559040,
12078.781250,-4.561739,
12080.126953,-4.564471,
12081.472656,-4.567173,
12082.818359,-4.569907,
12084.164062,-4.572607,
12085.509766,-4.575343,
12086.856445,-4.578045,
12088.202148,-4.580779,
12089.547852,-4.583482,
12090.893555,-4.586212,
12092.239258,-4.588920,
12093.584961,-4.591655,
12094.930664,-4.594359,
12096.277344,-4.597092,
12097.623047,-4.599798,
12098.968750,-4.602532,
12100.314453,-4.605241,
12101.660156,-4.607975,
12103.005859,-4.610685,
12104.351562,-4.613421,
12105.697266,-4.616126,
12107.042969,-4.618865,
12108.389648,-4.621575,
12109.735352,-4.624310,
12111.081055,-4.627017,
12112.426758,-4.629756,
12113.772461,-4.632465,
12115.118164,-4.635204,
12116.463867,-4.637911,
12117.810547,-4.640655,
12119.156250,-4.643363,
12120.501953,-4.646101,
12121.847656,-4.648813,
12123.193359,-4.651552,
12124.539062,-4.654264,
12125.884766,-4.657001,
12127.230469,-4.659717,
12128.576172,-4.662457,
12129.922852,-4.665168,
12131.268555,-4.667909,
12132.614258,-4.670622,
12133.959961,-4.673366,
12135.305664,-4.676078,
12136.651367,-4.678822,
12137.997070,-4.681534,
12139.343750,-4.684277,
12140.689453,-4.686992,
12142.035156,-4.689738,
12143.380859,-4.692452,
12144.726562,-4.695196,
12146.072266,-4.697911,
12147.417969,-4.700656,
12148.763672,-4.703371,
12150.109375,-4.706116,
12151.456055,-4.708832,
12152.801758,-4.711576,
12154.147461,-4.714289,
12155.493164,-4.717040,
12156.838867,-4.719755,
12158.184570,-4.722504,
12159.530273,-4.725219,
12160.876953,-4.727966,
12162.222656,-4.730683,
12163.568359,-4.733430,
12164.914062,-4.736147,
12166.259766,-4.738898,
12167.605469,-4.741616,
12168.951172,-4.744365,
12170.296875,-4.747079,
12171.642578,-4.749832,
12172.989258,-4.752551,
12174.334961,-4.755299,
12175.680664,-4.758018,
12177.026367,-4.760766,
12178.372070,-4.763492,
12179.717773,-4.766238,
12181.063477,-4.768958,
12182.410156,-4.771708,
12183.755859,-4.774428,
12185.101562,-4.777180,
12186.447266,-4.779902,
12187.792969,-4.782653,
12189.138672,-4.785374,
12190.484375,-4.788125,
12191.830078,-4.790845,
12193.175781,-4.793600,
12194.522461,-4.796325,
12195.868164,-4.799073,
12197.213867,-4.801795,
12198.559570,-4.804546,
12199.905273,-4.807271,
12201.250977,-4.810023,
12202.596680,-4.812745,
12203.943359,-4.815499,
12205.289062,-4.818227,
12206.634766,-4.820978,
12207.980469,-4.823697,
12209.326172,-4.826456,
12210.671875,-4.829182,
12212.017578,-4.831933,
12213.363281,-4.834657,
12214.708984,-4.837410,
12216.055664,-4.840139,
12217.401367,-4.842890,
12218.747070,-4.845614,
12220.092773,-4.848372,
12221.438477,-4.851095,
12222.784180,-4.853852,
12224.129883,-4.856577,
12225.476562,-4.859330,
12226.822266,-4.862056,
12228.167969,-4.864816,
12229.513672,-4.867542,
12230.859375,-4.870298,
12232.205078,-4.873022,
12233.550781,-4.875781,
12234.896484,-4.878508,
12236.242188,-4.881263,
12237.588867,-4.883989,
12238.934570,-4.886745,
12240.280273,-4.889471,
12241.625977,-4.892225,
12242.971680,-4.894955,
12244.317383,-4.897714,
12245.663086,-4.900439,
12247.009766,-4.903198,
12248.355469,-4.905925,
12249.701172,-4.908681,
12251.046875,-4.911407,
12252.392578,-4.914167,
12253.738281,-4.916899,
12255.083984,-4.919656,
12256.429688,-4.922382,
12257.775391,-4.925138,
12259.122070,-4.927868,
12260.467773,-4.930623,
12261.813477,-4.933352,
12263.159180,-4.936113,
12264.504883,-4.938840,
12265.850586,-4.941600,
12267.196289,-4.944327,
12268.542969,-4.947085,
12269.888672,-4.949813,
12271.234375,-4.952574,
12272.580078,-4.955300,
12273.925781,-4.958059,
12275.271484,-4.960793,
12276.617188,-4.963548,
12277.962891,-4.966277,
12279.308594,-4.969036,
12280.655273,-4.971763,
12282.000977,-4.974524,
12283.346680,-4.977251,
12284.692383,-4.980011,
12286.038086,-4.982741,
12287.383789,-4.985503,
12288.729492,-4.988230,
12290.076172,-4.990989,
12291.421875,-4.993718,
12292.767578,-4.996477,
12294.113281,-4.999204,
12295.458984,-5.001966,
12296.804688,-5.004693,
12298.150391,-5.007449,
12299.496094,-5.010179,
12300.841797,-5.012939,
12302.188477,-5.015669,
12303.534180,-5.018428,
12304.879883,-5.021155,
12306.225586,-5.023917,
12307.571289,-5.026646,
12308.916992,-5.029400,
12310.262695,-5.032132,
12311.609375,-5.034894,
12312.955078,-5.037617,
12314.300781,-5.040378,
12315.646484,-5.043106,
12316.992188,-5.045868,
12318.337891,-5.048596,
12319.683594,-5.051354,
12321.029297,-5.054084,
12322.375000,-5.056842,
12323.721680,-5.059573,
12325.067383,-5.062328,
12326.413086,-5.065056,
12327.758789,-5.067813,
12329.104492,-5.070543,
12330.450195,-5.073302,
12331.795898,-5.076025,
12333.142578,-5.078788,
12334.488281,-5.081512,
12335.833984,-5.084271,
12337.179688,-5.086998,
12338.525391,-5.089760,
12339.871094,-5.092486,
12341.216797,-5.095245,
12342.562500,-5.097973,
12343.908203,-5.100729,
12345.254883,-5.103456,
12346.600586,-5.106212,
12347.946289,-5.108939,
12349.291992,-5.111694,
12350.637695,-5.114420,
12351.983398,-5.117180,
12353.329102,-5.119906,
12354.675781,-5.122662,
12356.021484,-5.125383,
12357.367188,-5.128141,
12358.712891,-5.130870,
12360.058594,-5.133628,
12361.404297,-5.136348,
12362.750000,-5.139106,
12364.095703,-5.141834,
12365.441406,-5.144588,
12366.788086,-5.147313,
12368.133789,-5.150066,
12369.479492,-5.152791,
12370.825195,-5.155544,
12372.170898,-5.158268,
12373.516602,-5.161024,
12374.862305,-5.163744,
12376.208984,-5.166501,
12377.554688,-5.169225,
12378.900391,-5.171978,
12380.246094,-5.174700,
12381.591797,-5.177455,
12382.937500,-5.180177,
12384.283203,-5.182928,
12385.628906,-5.185654,
12386.974609,-5.188404,
12388.321289,-5.191126,
12389.666992,-5.193877,
12391.012695,-5.196593,
12392.358398,-5.199348,
12393.704102,-5.202068,
12395.049805,-5.204821,
12396.395508,-5.207543,
12397.742188,-5.210294,
12399.087891,-5.213008,
12400.433594,-5.215760,
12401.779297,-5.218481,
12403.125000,-5.221230,
12404.470703,-5.223949,
12405.816406,-5.226701,
12407.162109,-5.229415,
12408.507812,-5.232165,
12409.854492,-5.234883,
12411.200195,-5.237630,
12412.545898,-5.240345,
12413.891602,-5.243097,
12415.237305,-5.245813,
12416.583008,-5.248558,
12417.928711,-5.251274,
12419.275391,-5.254022,
12420.621094,-5.256733,
12421.966797,-5.259481,
12423.312500,-5.262194,
12424.658203,-5.264941,
12426.003906,-5.267653,
12427.349609,-5.270393,
12428.695312,-5.273107,
12430.041016,-5.275855,
12431.387695,-5.278567,
12432.733398,-5.281308,
12434.079102,-5.284019,
12435.424805,-5.286761,
12436.770508,-5.289474,
12438.116211,-5.292215,
12439.461914,-5.294926,
12440.808594,-5.297665,
12442.154297,-5.300372,
12443.500000,-5.303114,
12444.845703,-5.305825,
12446.191406,-5.308561,
12447.537109,-5.311270,
12448.882812,-5.314007,
12450.228516,-5.316715,
12451.574219,-5.319455,
12452.920898,-5.322160,
12454.266602,-5.324896,
12455.612305,-5.327599,
12456.958008,-5.330335,
12458.303711,-5.333041,
12459.649414,-5.335777,
12460.995117,-5.338479,
12462.341797,-5.341213,
12463.687500,-5.343911,
12465.033203,-5.346652,
12466.378906,-5.349353,
12467.724609,-5.352081,
12469.070312,-5.354786,
12470.416016,-5.357515,
12471.761719,-5.360217,
12473.107422,-5.362947,
12474.454102,-5.365645,
12475.799805,-5.368376,
12477.145508,-5.371071,
12478.491211,-5.373804,
12479.836914,-5.376500,
12481.182617,-5.379225,
12482.528320,-5.381920,
12483.875000,-5.384651,
12485.220703,-5.387339,
12486.566406,-5.390066,
12487.912109,-5.392762,
12489.257812,-5.395486,
12490.603516,-5.398177,
12491.949219,-5.400902,
12493.294922,-5.403595,
12494.640625,-5.406311,
12495.987305,-5.409005,
12497.333008,-5.411726,
12498.678711,-5.414412,
12500.024414,-5.417130,
12501.370117,-5.419824,
12502.715820,-5.422541,
12504.061523,-5.425225,
12505.408203,-5.427951,
12506.753906,-5.430631,
12508.099609,-5.433342,
12509.445312,-5.436030,
12510.791016,-5.438745,
12512.136719,-5.441427,
12513.482422,-5.444143,
12514.828125,-5.446824,
12516.173828,-5.449534,
12517.520508,-5.452218,
12518.866211,-5.454928,
12520.211914,-5.457606,
12521.557617,-5.460315,
12522.903320,-5.462993,
12524.249023,-5.465701,
12525.594727,-5.468379,
12526.941406,-5.471087,
12528.287109,-5.473760,
12529.632812,-5.476466,
12530.978516,-5.479137,
12532.324219,-5.481847,
12533.669922,-5.484518,
12535.015625,-5.487219,
12536.361328,-5.489891,
12537.707031,-5.492597,
12539.053711,-5.495259,
12540.399414,-5.497962,
12541.745117,-5.500628,
12543.090820,-5.503323,
12544.436523,-5.505996,
12545.782227,-5.508691,
12547.127930,-5.511352,
12548.474609,-5.514051,
12549.820312,-5.516712,
12551.166016,-5.519409,
12552.511719,-5.522067,
12553.857422,-5.524760,
12555.203125,-5.527424,
12556.548828,-5.530112,
12557.894531,-5.532770,
12559.240234,-5.535460,
12560.586914,-5.538117,
12561.932617,-5.540801,
12563.278320,-5.543458,
12564.624023,-5.546141,
12565.969727,-5.548796,
12567.315430,-5.551479,
12568.661133,-5.554131,
12570.007812,-5.556816,
12571.353516,-5.559462,
12572.699219,-5.562143,
12574.044922,-5.564795,
12575.390625,-5.567474,
12576.736328,-5.570117,
12578.082031,-5.572793,
12579.427734,-5.575441,
12580.773438,-5.578116,
12582.120117,-5.580758,
12583.465820,-5.583429,
12584.811523,-5.586072,
12586.157227,-5.588744,
12587.502930,-5.591383,
12588.848633,-5.594050,
12590.194336,-5.596684,
12591.541016,-5.599358,
12592.886719,-5.601990,
12594.232422,-5.604655,
12595.578125,-5.607287,
12596.923828,-5.609949,
12598.269531,-5.612585,
12599.615234,-5.615245,
12600.960938,-5.617875,
12602.306641,-5.620535,
12603.653320,-5.623159,
12604.999023,-5.625817,
12606.344727,-5.628446,
12607.690430,-5.631098,
12609.036133,-5.633720,
12610.381836,-5.636374,
12611.727539,-5.638994,
12613.074219,-5.641646,
12614.419922,-5.644267,
12615.765625,-5.646913,
12617.111328,-5.649531,
12618.457031,-5.652179,
12619.802734,-5.654794,
12621.148438,-5.657436,
12622.494141,-5.660045,
12623.839844,-5.662698,
12625.186523,-5.665304,
12626.532227,-5.667943,
12627.877930,-5.670550,
12629.223633,-5.673187,
12630.569336,-5.675792,
12631.915039,-5.678428,
12633.260742,-5.681033,
12634.607422,-5.683663,
12635.953125,-5.686262,
12637.298828,-5.688896,
12638.644531,-5.691494,
12639.990234,-5.694122,
12641.335938,-5.696718,
12642.681641,-5.699343,
12644.027344,-5.701936,
12645.373047,-5.704562,
12646.719727,-5.707156,
12648.065430,-5.709773,
12649.411133,-5.712360,
12650.756836,-5.714981,
12652.102539,-5.717566,
12653.448242,-5.720185,
12654.793945,-5.722767,
12656.140625,-5.725379,
12657.486328,-5.727960,
12658.832031,-5.730574,
12660.177734,-5.733151,
12661.523438,-5.735757,
12662.869141,-5.738335,
12664.214844,-5.740942,
12665.560547,-5.743514,
12666.906250,-5.746118,
12668.252930,-5.748686,
12669.598633,-5.751288,
12670.944336,-5.753855,
12672.290039,-5.756451,
12673.635742,-5.759019,
12674.981445,-5.761611,
12676.327148,-5.764173,
12677.673828,-5.766768,
12679.019531,-5.769325,
12680.365234,-5.771909,
12681.710938,-5.774468,
12683.056641,-5.777059,
12684.402344,-5.779611,
12685.748047,-5.782196,
12687.093750,-5.784747,
12688.439453,-5.787328,
12689.786133,-5.789874,
12691.131836,-5.792450,
12692.477539,-5.794992,
12693.823242,-5.797569,
12695.168945,-5.800111,
12696.514648,-5.802687,
12697.860352,-5.805224,
12699.207031,-5.807795,
12700.552734,-5.810329,
12701.898438,-5.812893,
12703.244141,-5.815426,
12704.589844,-5.817989,
12705.935547,-5.820521,
12707.281250,-5.823077,
12708.626953,-5.825607,
12709.972656,-5.828164,
12711.319336,-5.830685,
12712.665039,-5.833238,
12714.010742,-5.835759,
12715.356445,-5.838309,
12716.702148,-5.840823,
12718.047852,-5.843373,
12719.393555,-5.845884,
12720.740234,-5.848430,
12722.085938,-5.850942,
12723.431641,-5.853479,
12724.777344,-5.855984,
12726.123047,-5.858527,
12727.468750,-5.861027,
12728.814453,-5.863562,
12730.160156,-5.866064,
12731.505859,-5.868593,
12732.852539,-5.871090,
12734.198242,-5.873616,
12735.543945,-5.876108,
12736.889648,-5.878630,
12738.235352,-5.881122,
12739.581055,-5.883641,
12740.926758,-5.886127,
12742.273438,-5.888649,
12743.619141,-5.891129,
12744.964844,-5.893641,
12746.310547,-5.896120,
12747.656250,-5.898629,
12749.001953,-5.901104,
12750.347656,-5.903613,
12751.693359,-5.906086,
12753.039062,-5.908584,
12754.385742,-5.911053,
12755.731445,-5.913551,
12757.077148,-5.916017,
12758.422852,-5.918510,
12759.768555,-5.920975,
12761.114258,-5.923461,
12762.459961,-5.925917,
12763.806641,-5.928411,
12765.152344,-5.930863,
12766.498047,-5.933347,
12767.843750,-5.935791,
12769.189453,-5.938272,
12770.535156,-5.940718,
12771.880859,-5.943198,
12773.226562,-5.945639,
12774.572266,-5.948112,
12775.918945,-5.950547,
12777.264648,-5.953015,
12778.610352,-5.955446,
12779.956055,-5.957911,
12781.301758,-5.960344,
12782.647461,-5.962802,
12783.993164,-5.965226,
12785.339844,-5.967682,
12786.685547,-5.970106,
12788.031250,-5.972554,
12789.376953,-5.974975,
12790.722656,-5.977424,
12792.068359,-5.979839,
12793.414062,-5.982280,
12794.759766,-5.984689,
12796.105469,-5.987128,
12797.452148,-5.989533,
12798.797852,-5.991969,
12800.143555,-5.994371,
12801.489258,-5.996799,
12802.834961,-5.999199,
12804.180664,-6.001624,
12805.526367,-6.004017,
12806.873047,-6.006439,
12808.218750,-6.008824,
12809.564453,-6.011243,
12810.910156,-6.013628,
12812.255859,-6.016040,
12813.601562,-6.018422,
12814.947266,-6.020830,
12816.292969,-6.023204,
12817.638672,-6.025611,
12818.985352,-6.027979,
12820.331055,-6.030379,
12821.676758,-6.032745,
12823.022461,-6.035142,
12824.368164,-6.037505,
12825.713867,-6.039892,
12827.059570,-6.042252,
12828.406250,-6.044639,
12829.751953,-6.046986,
12831.097656,-6.049372,
12832.443359,-6.051719,
12833.789062,-6.054097,
12835.134766,-6.056440,
12836.480469,-6.058811,
12837.826172,-6.061149,
12839.171875,-6.063516,
12840.518555,-6.065852,
12841.864258,-6.068213,
12843.209961,-6.070538,
12844.555664,-6.072898,
12845.901367,-6.075223,
12847.247070,-6.077579,
12848.592773,-6.079894,
12849.939453,-6.082247,
12851.285156,-6.084554,
12852.630859,-6.086901,
12853.976562,-6.089210,
12855.322266,-6.091548,
12856.667969,-6.093852,
12858.013672,-6.096186,
12859.359375,-6.098485,
12860.705078,-6.100815,
12862.051758,-6.103107,
12863.397461,-6.105429,
12864.743164,-6.107718,
12866.088867,-6.110037,
12867.434570,-6.112320,
12868.780273,-6.114636,
12870.125977,-6.116913,
12871.472656,-6.119220,
12872.818359,-6.121495,
12874.164062,-6.123797,
12875.509766,-6.126066,
12876.855469,-6.128362,
12878.201172,-6.130628,
12879.546875,-6.132919,
12880.892578,-6.135176,
12882.238281,-6.137466,
12883.584961,-6.139716,
12884.930664,-6.141998,
12886.276367,-6.144244,
12887.622070,-6.146521,
12888.967773,-6.148760,
12890.313477,-6.151031,
12891.659180,-6.153271,
12893.005859,-6.155532,
12894.351562,-6.157762,
12895.697266,-6.160027,
12897.042969,-6.162246,
12898.388672,-6.164499,
12899.734375,-6.166723,
12901.080078,-6.168972,
12902.425781,-6.171185,
12903.771484,-6.173424,
12905.118164,-6.175634,
12906.463867,-6.177873,
12907.809570,-6.180073,
12909.155273,-6.182308,
12910.500977,-6.184503,
12911.846680,-6.186732,
12913.192383,-6.188919,
12914.539062,-6.191143,
12915.884766,-6.193322,
12917.230469,-6.195540,
12918.576172,-6.197721,
12919.921875,-6.199929,
12921.267578,-6.202104,
12922.613281,-6.204304,
12923.958984,-6.206472,
12925.304688,-6.208666,
12926.651367,-6.210829,
12927.997070,-6.213025,
12929.342773,-6.215178,
12930.688477,-6.217365,
12932.034180,-6.219512,
12933.379883,-6.221692,
12934.725586,-6.223835,
12936.072266,-6.226008,
12937.417969,-6.228143,
12938.763672,-6.230309,
12940.109375,-6.232442,
12941.455078,-6.234604,
12942.800781,-6.236732,
12944.146484,-6.238886,
12945.492188,-6.241004,
12946.837891,-6.243152,
12948.184570,-6.245260,
12949.530273,-6.247404,
12950.875977,-6.249514,
12952.221680,-6.251647,
12953.567383,-6.253748,
12954.913086,-6.255877,
12956.258789,-6.257971,
12957.605469,-6.260092,
12958.951172,-6.262177,
12960.296875,-6.264294,
12961.642578,-6.266376,
12962.988281,-6.268487,
12964.333984,-6.270563,
12965.679688,-6.272667,
12967.025391,-6.274732,
12968.371094,-6.276834,
12969.717773,-6.278892,
12971.063477,-6.280981,
12972.409180,-6.283036,
12973.754883,-6.285121,
12975.100586,-6.287168,
