Frequency (Hz),Magnitude (dB),
12993.942383,-0.659012,
12995.288086,-0.660148,
12996.633789,-0.661178,
12997.979492,-0.662315,
12999.325195,-0.663344,
13000.671875,-0.664481,
13002.017578,-0.665513,
13003.363281,-0.666650,
13004.708984,-0.667683,
13006.054688,-0.668819,
13007.400391,-0.669854,
13008.746094,-0.670989,
13010.091797,-0.672025,
13011.437500,-0.673161,
13012.784180,-0.674196,
13014.129883,-0.675333,
13015.475586,-0.676368,
13016.821289,-0.677507,
13018.166992,-0.678544,
13019.512695,-0.679682,
13020.858398,-0.680717,
13022.205078,-0.681856,
13023.550781,-0.682893,
13024.896484,-0.684031,
13026.242188,-0.685068,
13027.587891,-0.686208,
13028.933594,-0.687245,
13030.279297,-0.688388,
13031.625000,-0.689424,
13032.970703,-0.690563,
13034.317383,-0.691605,
13035.663086,-0.692745,
13037.008789,-0.693784,
13038.354492,-0.694925,
13039.700195,-0.695963,
13041.045898,-0.697105,
13042.391602,-0.698143,
13043.738281,-0.699286,
13045.083984,-0.700327,
13046.429688,-0.701470,
13047.775391,-0.702508,
13049.121094,-0.703652,
13050.466797,-0.704692,
13051.812500,-0.705836,
13053.158203,-0.706877,
13054.503906,-0.708018,
13055.850586,-0.709062,
13057.196289,-0.710204,
13058.541992,-0.711246,
13059.887695,-0.712391,
13061.233398,-0.713435,
13062.579102,-0.714578,
13063.924805,-0.715618,
13065.271484,-0.716765,
13066.617188,-0.717808,
13067.962891,-0.718954,
13069.308594,-0.719997,
13070.654297,-0.721140,
13072.000000,-0.722184,
13073.345703,-0.723332,
13074.691406,-0.724374,
13076.037109,-0.725520,
13077.383789,-0.726564,
13078.729492,-0.727712,
13080.075195,-0.728754,
13081.420898,-0.729902,
13082.766602,-0.730945,
13084.112305,-0.732093,
13085.458008,-0.733139,
13086.804688,-0.734285,
13088.150391,-0.735332,
13089.496094,-0.736479,
13090.841797,-0.737523,
13092.187500,-0.738671,
13093.533203,-0.739717,
13094.878906,-0.740866,
13096.224609,-0.741913,
13097.570312,-0.743061,
13098.916992,-0.744105,
13100.262695,-0.745254,
13101.608398,-0.746304,
13102.954102,-0.747449,
13104.299805,-0.748499,
13105.645508,-0.749645,
13106.991211,-0.750693,
13108.337891,-0.751842,
13109.683594,-0.752889,
13111.029297,-0.754041,
13112.375000,-0.755088,
13113.720703,-0.756237,
13115.066406,-0.757285,
13116.412109,-0.758433,
13117.757812,-0.759484,
13119.103516,-0.760634,
13120.450195,-0.761682,
13121.795898,-0.762833,
13123.141602,-0.763883,
13124.487305,-0.765032,
13125.833008,-0.766078,
13127.178711,-0.767230,
13128.524414,-0.768277,
13129.871094,-0.769429,
13131.216797,-0.770478,
13132.562500,-0.771630,
13133.908203,-0.772679,
13135.253906,-0.773834,
13136.599609,-0.774880,
13137.945312,-0.776031,
13139.291016,-0.777083,
13140.636719,-0.778233,
13141.983398,-0.779283,
13143.329102,-0.780433,
13144.674805,-0.781485,
13146.020508,-0.782637,
13147.366211,-0.783685,
13148.711914,-0.784839,
13150.057617,-0.785892,
13151.404297,-0.787044,
13152.750000,-0.788091,
13154.095703,-0.789246,
13155.441406,-0.790296,
13156.787109,-0.791451,
13158.132812,-0.792499,
13159.478516,-0.793655,
13160.824219,-0.794705,
13162.169922,-0.795856,
13163.516602,-0.796907,
13164.862305,-0.798061,
13166.208008,-0.799112,
13167.553711,-0.800266,
13168.899414,-0.801315,
13170.245117,-0.802471,
13171.590820,-0.803522,
13172.937500,-0.804678,
13174.283203,-0.805726,
13175.628906,-0.806881,
13176.974609,-0.807930,
13178.320312,-0.809086,
13179.666016,-0.810136,
13181.011719,-0.811292,
13182.357422,-0.812344,
13183.703125,-0.813499,
13185.049805,-0.814548,
13186.395508,-0.815702,
13187.741211,-0.816755,
13189.086914,-0.817910,
13190.432617,-0.818963,
13191.778320,-0.820116,
13193.124023,-0.821167,
13194.470703,-0.822323,
13195.816406,-0.823374,
13197.162109,-0.824528,
13198.507812,-0.825582,
13199.853516,-0.826736,
13201.199219,-0.827788,
13202.544922,-0.828943,
13203.890625,-0.829996,
13205.236328,-0.831149,
13206.583008,-0.832201,
13207.928711,-0.833358,
13209.274414,-0.834410,
13210.620117,-0.835564,
13211.965820,-0.836615,
13213.311523,-0.837769,
13214.657227,-0.838822,
13216.003906,-0.839980,
13217.349609,-0.841030,
13218.695312,-0.842187,
13220.041016,-0.843239,
13221.386719,-0.844393,
13222.732422,-0.845444,
13224.078125,-0.846603,
13225.423828,-0.847650,
13226.769531,-0.848806,
13228.116211,-0.849860,
13229.461914,-0.851016,
13230.807617,-0.852070,
13232.153320,-0.853224,
13233.499023,-0.854275,
13234.844727,-0.855431,
13236.190430,-0.856484,
13237.537109,-0.857639,
13238.882812,-0.858691,
13240.228516,-0.859846,
13241.574219,-0.860897,
13242.919922,-0.862057,
13244.265625,-0.863106,
13245.611328,-0.864261,
13246.957031,-0.865313,
13248.302734,-0.866467,
13249.649414,-0.867520,
13250.995117,-0.868675,
13252.340820,-0.869729,
13253.686523,-0.870883,
13255.032227,-0.871935,
13256.377930,-0.873092,
13257.723633,-0.874142,
13259.070312,-0.875297,
13260.416016,-0.876348,
13261.761719,-0.877504,
13263.107422,-0.878555,
13264.453125,-0.879713,
13265.798828,-0.880763,
13267.144531,-0.881921,
13268.490234,-0.882971,
13269.835938,-0.884125,
13271.182617,-0.885178,
13272.528320,-0.886333,
13273.874023,-0.887385,
13275.219727,-0.888540,
13276.565430,-0.889590,
13277.911133,-0.890746,
13279.256836,-0.891797,
13280.603516,-0.892952,
13281.949219,-0.894003,
13283.294922,-0.895156,
13284.640625,-0.896209,
13285.986328,-0.897360,
13287.332031,-0.898412,
13288.677734,-0.899569,
13290.023438,-0.900621,
13291.369141,-0.901774,
13292.715820,-0.902827,
13294.061523,-0.903978,
13295.407227,-0.905033,
13296.752930,-0.906184,
13298.098633,-0.907236,
13299.444336,-0.908391,
13300.790039,-0.909440,
13302.136719,-0.910596,
13303.482422,-0.911645,
13304.828125,-0.912800,
13306.173828,-0.913850,
13307.519531,-0.915006,
13308.865234,-0.916053,
13310.210938,-0.917208,
13311.556641,-0.918257,
13312.902344,-0.919412,
13314.249023,-0.920462,
13315.594727,-0.921615,
13316.940430,-0.922666,
13318.286133,-0.923819,
13319.631836,-0.924866,
13320.977539,-0.926019,
13322.323242,-0.927068,
13323.669922,-0.928223,
13325.015625,-0.929271,
13326.361328,-0.930426,
13327.707031,-0.931475,
13329.052734,-0.932629,
13330.398438,-0.933677,
13331.744141,-0.934828,
13333.089844,-0.935878,
13334.435547,-0.937027,
13335.782227,-0.938078,
13337.127930,-0.939230,
13338.473633,-0.940276,
13339.819336,-0.941429,
13341.165039,-0.942477,
13342.510742,-0.943633,
13343.856445,-0.944680,
13345.203125,-0.945833,
13346.548828,-0.946880,
13347.894531,-0.948030,
13349.240234,-0.949077,
13350.585938,-0.950230,
13351.931641,-0.951277,
13353.277344,-0.952427,
13354.623047,-0.953474,
13355.968750,-0.954628,
13357.315430,-0.955673,
13358.661133,-0.956824,
13360.006836,-0.957870,
13361.352539,-0.959022,
13362.698242,-0.960068,
13364.043945,-0.961221,
13365.389648,-0.962266,
13366.736328,-0.963414,
13368.082031,-0.964460,
13369.427734,-0.965612,
13370.773438,-0.966657,
13372.119141,-0.967807,
13373.464844,-0.968851,
13374.810547,-0.970004,
13376.156250,-0.971048,
13377.501953,-0.972198,
13378.848633,-0.973244,
13380.194336,-0.974392,
13381.540039,-0.975438,
13382.885742,-0.976587,
13384.231445,-0.977632,
13385.577148,-0.978780,
13386.922852,-0.979823,
13388.269531,-0.980973,
13389.615234,-0.982015,
13390.960938,-0.983164,
13392.306641,-0.984207,
13393.652344,-0.985357,
13394.998047,-0.986400,
13396.343750,-0.987550,
13397.689453,-0.988591,
13399.035156,-0.989739,
13400.381836,-0.990782,
13401.727539,-0.991929,
13403.073242,-0.992973,
13404.418945,-0.994116,
13405.764648,-0.995160,
13407.110352,-0.996308,
13408.456055,-0.997350,
13409.802734,-0.998496,
13411.148438,-0.999537,
13412.494141,-1.000685,
13413.839844,-1.001726,
13415.185547,-1.002874,
13416.531250,-1.003913,
13417.876953,-1.005059,
13419.222656,-1.006099,
13420.568359,-1.007245,
13421.915039,-1.008284,
13423.260742,-1.009429,
13424.606445,-1.010471,
13425.952148,-1.011618,
13427.297852,-1.012654,
13428.643555,-1.013802,
13429.989258,-1.014840,
13431.335938,-1.015985,
13432.681641,-1.017023,
13434.027344,-1.018169,
13435.373047,-1.019204,
13436.718750,-1.020348,
13438.064453,-1.021388,
13439.410156,-1.022534,
13440.755859,-1.023569,
13442.101562,-1.024712,
13443.448242,-1.025752,
13444.793945,-1.026892,
13446.139648,-1.027933,
13447.485352,-1.029076,
13448.831055,-1.030112,
13450.176758,-1.031254,
13451.522461,-1.032290,
13452.869141,-1.033433,
13454.214844,-1.034467,
13455.560547,-1.035612,
13456.906250,-1.036647,
13458.251953,-1.037786,
13459.597656,-1.038822,
13460.943359,-1.039964,
13462.289062,-1.040999,
13463.634766,-1.042140,
13464.981445,-1.043174,
13466.327148,-1.044313,
13467.672852,-1.045349,
13469.018555,-1.046489,
13470.364258,-1.047524,
13471.709961,-1.048663,
13473.055664,-1.049696,
13474.402344,-1.050834,
13475.748047,-1.051869,
13477.093750,-1.053009,
13478.439453,-1.054043,
13479.785156,-1.055180,
13481.130859,-1.056210,
13482.476562,-1.057347,
13483.822266,-1.058381,
13485.167969,-1.059518,
13486.514648,-1.060552,
13487.860352,-1.061689,
13489.206055,-1.062721,
13490.551758,-1.063859,
13491.897461,-1.064888,
13493.243164,-1.066025,
13494.588867,-1.067055,
13495.935547,-1.068193,
13497.281250,-1.069222,
13498.626953,-1.070359,
13499.972656,-1.071387,
13501.318359,-1.072521,
13502.664062,-1.073551,
13504.009766,-1.074687,
13505.355469,-1.075715,
13506.701172,-1.076850,
13508.047852,-1.077880,
13509.393555,-1.079013,
13510.739258,-1.080042,
13512.084961,-1.081175,
13513.430664,-1.082200,
13514.776367,-1.083339,
13516.122070,-1.084365,
13517.468750,-1.085499,
13518.814453,-1.086521,
13520.160156,-1.087657,
13521.505859,-1.088682,
13522.851562,-1.089815,
13524.197266,-1.090839,
13525.542969,-1.091971,
13526.888672,-1.092997,
13528.234375,-1.094128,
13529.581055,-1.095153,
13530.926758,-1.096286,
13532.272461,-1.097308,
13533.618164,-1.098439,
13534.963867,-1.099464,
13536.309570,-1.100594,
13537.655273,-1.101617,
13539.001953,-1.102746,
13540.347656,-1.103769,
13541.693359,-1.104897,
13543.039062,-1.105921,
13544.384766,-1.107049,
13545.730469,-1.108070,
13547.076172,-1.109201,
13548.421875,-1.110222,
13549.767578,-1.111351,
13551.114258,-1.112372,
13552.459961,-1.113501,
13553.805664,-1.114518,
13555.151367,-1.115645,
13556.497070,-1.116667,
13557.842773,-1.117795,
13559.188477,-1.118814,
13560.535156,-1.119937,
13561.880859,-1.120959,
13563.226562,-1.122082,
13564.572266,-1.123101,
13565.917969,-1.124228,
13567.263672,-1.125245,
13568.609375,-1.126369,
13569.955078,-1.127386,
13571.300781,-1.128512,
13572.647461,-1.129529,
13573.993164,-1.130653,
13575.338867,-1.131670,
13576.684570,-1.132793,
13578.030273,-1.133809,
13579.375977,-1.134934,
13580.721680,-1.135950,
13582.068359,-1.137069,
13583.414062,-1.138084,
13584.759766,-1.139204,
13586.105469,-1.140220,
13587.451172,-1.141343,
13588.796875,-1.142356,
13590.142578,-1.143477,
13591.488281,-1.144490,
13592.833984,-1.145609,
13594.180664,-1.146624,
13595.526367,-1.147742,
13596.872070,-1.148756,
13598.217773,-1.149874,
13599.563477,-1.150887,
13600.909180,-1.152006,
13602.254883,-1.153017,
13603.601562,-1.154136,
13604.947266,-1.155145,
13606.292969,-1.156264,
13607.638672,-1.157274,
13608.984375,-1.158391,
13610.330078,-1.159403,
13611.675781,-1.160518,
13613.021484,-1.161528,
13614.367188,-1.162642,
13615.713867,-1.163652,
13617.059570,-1.164765,
13618.405273,-1.165777,
13619.750977,-1.166893,
13621.096680,-1.167898,
13622.442383,-1.169013,
13623.788086,-1.170020,
13625.134766,-1.171135,
13626.480469,-1.172139,
13627.826172,-1.173256,
13629.171875,-1.174261,
13630.517578,-1.175372,
13631.863281,-1.176378,
13633.208984,-1.177490,
13634.554688,-1.178495,
13635.900391,-1.179608,
13637.247070,-1.180612,
13638.592773,-1.181724,
13639.938477,-1.182728,
13641.284180,-1.183837,
13642.629883,-1.184839,
13643.975586,-1.185951,
13645.321289,-1.186955,
13646.667969,-1.188064,
13648.013672,-1.189063,
13649.359375,-1.190174,
13650.705078,-1.191176,
13652.050781,-1.192285,
13653.396484,-1.193284,
13654.742188,-1.194392,
13656.087891,-1.195393,
13657.433594,-1.196498,
13658.780273,-1.197499,
13660.125977,-1.198607,
13661.471680,-1.199606,
13662.817383,-1.200712,
13664.163086,-1.201708,
13665.508789,-1.202816,
13666.854492,-1.203812,
13668.201172,-1.204919,
13669.546875,-1.205917,
13670.892578,-1.207021,
13672.238281,-1.208016,
13673.583984,-1.209122,
13674.929688,-1.210116,
13676.275391,-1.211219,
13677.621094,-1.212213,
13678.966797,-1.213318,
13680.313477,-1.214313,
13681.659180,-1.215412,
13683.004883,-1.216410,
13684.350586,-1.217510,
13685.696289,-1.218502,
13687.041992,-1.219605,
13688.387695,-1.220598,
13689.734375,-1.221699,
13691.080078,-1.222690,
13692.425781,-1.223789,
13693.771484,-1.224780,
13695.117188,-1.225878,
13696.462891,-1.226871,
13697.808594,-1.227970,
13699.154297,-1.228957,
13700.500000,-1.230059,
13701.846680,-1.231048,
13703.192383,-1.232143,
13704.538086,-1.233132,
13705.883789,-1.234231,
13707.229492,-1.235219,
13708.575195,-1.236313,
13709.920898,-1.237303,
13711.267578,-1.238398,
13712.613281,-1.239383,
13713.958984,-1.240481,
13715.304688,-1.241465,
13716.650391,-1.242560,
13717.996094,-1.243545,
13719.341797,-1.244640,
13720.687500,-1.245625,
13722.033203,-1.246718,
13723.379883,-1.247701,
13724.725586,-1.248796,
13726.071289,-1.249780,
13727.416992,-1.250873,
13728.762695,-1.251854,
13730.108398,-1.252944,
13731.454102,-1.253925,
13732.800781,-1.255018,
13734.146484,-1.256000,
13735.492188,-1.257088,
13736.837891,-1.258068,
13738.183594,-1.259159,
13739.529297,-1.260140,
13740.875000,-1.261229,
13742.220703,-1.262206,
13743.566406,-1.263297,
13744.913086,-1.264276,
13746.258789,-1.265363,
13747.604492,-1.266342,
13748.950195,-1.267427,
13750.295898,-1.268408,
13751.641602,-1.269491,
13752.987305,-1.270467,
13754.333984,-1.271553,
13755.679688,-1.272528,
13757.025391,-1.273615,
13758.371094,-1.274589,
13759.716797,-1.275672,
13761.062500,-1.276646,
13762.408203,-1.277730,
13763.753906,-1.278705,
13765.099609,-1.279787,
13766.446289,-1.280761,
13767.791992,-1.281843,
13769.137695,-1.282817,
13770.483398,-1.283898,
13771.829102,-1.284867,
13773.174805,-1.285952,
13774.520508,-1.286922,
13775.867188,-1.288005,
13777.212891,-1.288974,
13778.558594,-1.290054,
13779.904297,-1.291022,
13781.250000,-1.292100,
13782.595703,-1.293068,
13783.941406,-1.294149,
13785.287109,-1.295119,
13786.632812,-1.296192,
13787.979492,-1.297161,
13789.325195,-1.298237,
13790.670898,-1.299205,
13792.016602,-1.300283,
13793.362305,-1.301247,
13794.708008,-1.302322,
13796.053711,-1.303291,
13797.400391,-1.304363,
13798.746094,-1.305329,
13800.091797,-1.306404,
13801.437500,-1.307366,
13802.783203,-1.308438,
13804.128906,-1.309404,
13805.474609,-1.310476,
13806.820312,-1.311440,
13808.166016,-1.312510,
13809.512695,-1.313473,
13810.858398,-1.314542,
13812.204102,-1.315506,
13813.549805,-1.316573,
13814.895508,-1.317536,
13816.241211,-1.318607,
13817.586914,-1.319564,
13818.933594,-1.320634,
13820.279297,-1.321591,
13821.625000,-1.322663,
13822.970703,-1.323621,
13824.316406,-1.324687,
13825.662109,-1.325642,
13827.007812,-1.326712,
13828.353516,-1.327669,
13829.699219,-1.328733,
13831.045898,-1.329690,
13832.391602,-1.330754,
13833.737305,-1.331713,
13835.083008,-1.332773,
13836.428711,-1.333730,
13837.774414,-1.334793,
13839.120117,-1.335747,
13840.466797,-1.336810,
13841.812500,-1.337764,
13843.158203,-1.338828,
13844.503906,-1.339780,
13845.849609,-1.340840,
13847.195312,-1.341793,
13848.541016,-1.342854,
13849.886719,-1.343804,
13851.232422,-1.344864,
13852.579102,-1.345814,
13853.924805,-1.346875,
13855.270508,-1.347823,
13856.616211,-1.348883,
13857.961914,-1.349829,
13859.307617,-1.350891,
13860.653320,-1.351836,
13862.000000,-1.352895,
13863.345703,-1.353840,
13864.691406,-1.354896,
13866.037109,-1.355844,
13867.382812,-1.356897,
13868.728516,-1.357846,
13870.074219,-1.358899,
13871.419922,-1.359847,
13872.765625,-1.360899,
13874.112305,-1.361845,
13875.458008,-1.362898,
13876.803711,-1.363839,
13878.149414,-1.364893,
13879.495117,-1.365834,
13880.840820,-1.366888,
13882.186523,-1.367826,
13883.533203,-1.368878,
13884.878906,-1.369819,
13886.224609,-1.370872,
13887.570312,-1.371812,
13888.916016,-1.372860,
13890.261719,-1.373800,
13891.607422,-1.374848,
13892.953125,-1.375786,
13894.298828,-1.376836,
13895.645508,-1.377774,
13896.991211,-1.378819,
13898.336914,-1.379757,
13899.682617,-1.380803,
13901.028320,-1.381741,
13902.374023,-1.382785,
13903.719727,-1.383721,
13905.066406,-1.384767,
13906.412109,-1.385702,
13907.757812,-1.386747,
13909.103516,-1.387681,
13910.449219,-1.388724,
13911.794922,-1.389653,
13913.140625,-1.390699,
13914.486328,-1.391632,
13915.832031,-1.392673,
13917.178711,-1.393603,
13918.524414,-1.394645,
13919.870117,-1.395576,
13921.215820,-1.396616,
13922.561523,-1.397546,
13923.907227,-1.398585,
13925.252930,-1.399516,
13926.599609,-1.400554,
13927.945312,-1.401479,
13929.291016,-1.402520,
13930.636719,-1.403446,
13931.982422,-1.404486,
13933.328125,-1.405410,
13934.673828,-1.406447,
13936.019531,-1.407370,
13937.365234,-1.408406,
13938.711914,-1.409334,
13940.057617,-1.410367,
13941.403320,-1.411290,
13942.749023,-1.412325,
13944.094727,-1.413251,
13945.440430,-1.414283,
13946.786133,-1.415204,
13948.132812,-1.416238,
13949.478516,-1.417158,
13950.824219,-1.418190,
13952.169922,-1.419112,
13953.515625,-1.420140,
13954.861328,-1.421062,
13956.207031,-1.422091,
13957.552734,-1.423012,
13958.898438,-1.424039,
13960.245117,-1.424957,
13961.590820,-1.425986,
13962.936523,-1.426907,
13964.282227,-1.427933,
13965.627930,-1.428848,
13966.973633,-1.429874,
13968.319336,-1.430793,
13969.666016,-1.431818,
13971.011719,-1.432733,
13972.357422,-1.433759,
13973.703125,-1.434673,
13975.048828,-1.435696,
13976.394531,-1.436608,
13977.740234,-1.437631,
13979.085938,-1.438545,
13980.431641,-1.439567,
13981.778320,-1.440480,
13983.124023,-1.441501,
13984.469727,-1.442414,
13985.815430,-1.443433,
13987.161133,-1.444342,
13988.506836,-1.445363,
13989.852539,-1.446272,
13991.199219,-1.447291,
13992.544922,-1.448199,
13993.890625,-1.449219,
13995.236328,-1.450125,
13996.582031,-1.451143,
13997.927734,-1.452049,
13999.273438,-1.453066,
14000.619141,-1.453971,
14001.964844,-1.454989,
14003.311523,-1.455893,
14004.657227,-1.456905,
14006.002930,-1.457813,
14007.348633,-1.458828,
14008.694336,-1.459729,
14010.040039,-1.460744,
14011.385742,-1.461644,
14012.732422,-1.462660,
14014.078125,-1.463560,
14015.423828,-1.464570,
14016.769531,-1.465472,
14018.115234,-1.466480,
14019.460938,-1.467383,
14020.806641,-1.468393,
14022.152344,-1.469292,
14023.498047,-1.470300,
14024.844727,-1.471199,
14026.190430,-1.472207,
14027.536133,-1.473104,
14028.881836,-1.474110,
14030.227539,-1.475009,
14031.573242,-1.476018,
14032.918945,-1.476910,
14034.265625,-1.477917,
14035.611328,-1.478811,
14036.957031,-1.479816,
14038.302734,-1.480709,
14039.648438,-1.481713,
14040.994141,-1.482607,
14042.339844,-1.483610,
14043.685547,-1.484502,
14045.031250,-1.485503,
14046.377930,-1.486395,
14047.723633,-1.487394,
14049.069336,-1.488286,
14050.415039,-1.489288,
14051.760742,-1.490175,
14053.106445,-1.491177,
14054.452148,-1.492065,
14055.798828,-1.493062,
14057.144531,-1.493952,
14058.490234,-1.494950,
14059.835938,-1.495835,
14061.181641,-1.496834,
14062.527344,-1.497717,
14063.873047,-1.498715,
14065.218750,-1.499602,
14066.564453,-1.500596,
14067.911133,-1.501480,
14069.256836,-1.502475,
14070.602539,-1.503361,
14071.948242,-1.504351,
14073.293945,-1.505235,
14074.639648,-1.506227,
14075.985352,-1.507109,
14077.332031,-1.508099,
14078.677734,-1.508980,
14080.023438,-1.509973,
14081.369141,-1.510852,
14082.714844,-1.511845,
14084.060547,-1.512719,
14085.406250,-1.513711,
14086.751953,-1.514589,
14088.097656,-1.515575,
14089.444336,-1.516453,
14090.790039,-1.517438,
14092.135742,-1.518317,
14093.481445,-1.519303,
14094.827148,-1.520179,
14096.172852,-1.521165,
14097.518555,-1.522038,
14098.865234,-1.523026,
14100.210938,-1.523900,
14101.556641,-1.524879,
14102.902344,-1.525752,
14104.248047,-1.526736,
14105.593750,-1.527609,
14106.939453,-1.528590,
14108.285156,-1.529459,
14109.630859,-1.530442,
14110.977539,-1.531314,
14112.323242,-1.532295,
14113.668945,-1.533161,
14115.014648,-1.534142,
14116.360352,-1.535007,
14117.706055,-1.535990,
14119.051758,-1.536856,
14120.398438,-1.537833,
14121.744141,-1.538701,
14123.089844,-1.539675,
14124.435547,-1.540542,
14125.781250,-1.541517,
14127.126953,-1.542381,
14128.472656,-1.543357,
14129.818359,-1.544220,
14131.164062,-1.545194,
14132.510742,-1.546057,
14133.856445,-1.547032,
14135.202148,-1.547895,
14136.547852,-1.548866,
14137.893555,-1.549725,
14139.239258,-1.550695,
14140.584961,-1.551556,
14141.931641,-1.552525,
14143.277344,-1.553385,
14144.623047,-1.554355,
14145.968750,-1.555212,
14147.314453,-1.556181,
14148.660156,-1.557040,
14150.005859,-1.558007,
14151.351562,-1.558861,
14152.697266,-1.559830,
14154.043945,-1.560688,
14155.389648,-1.561650,
14156.735352,-1.562504,
14158.081055,-1.563470,
14159.426758,-1.564322,
14160.772461,-1.565288,
14162.118164,-1.566138,
14163.464844,-1.567103,
14164.810547,-1.567954,
14166.156250,-1.568917,
14167.501953,-1.569768,
14168.847656,-1.570730,
14170.193359,-1.571580,
14171.539062,-1.572539,
14172.884766,-1.573386,
14174.230469,-1.574347,
14175.577148,-1.575197,
14176.922852,-1.576154,
14178.268555,-1.577001,
14179.614258,-1.577957,
14180.959961,-1.578805,
14182.305664,-1.579762,
14183.651367,-1.580608,
14184.998047,-1.581563,
14186.343750,-1.582406,
14187.689453,-1.583359,
14189.035156,-1.584203,
14190.380859,-1.585160,
14191.726562,-1.586000,
14193.072266,-1.586958,
14194.417969,-1.587795,
14195.763672,-1.588748,
14197.110352,-1.589587,
14198.456055,-1.590543,
14199.801758,-1.591382,
14201.147461,-1.592330,
14202.493164,-1.593165,
14203.838867,-1.594120,
14205.184570,-1.594955,
14206.531250,-1.595905,
14207.876953,-1.596737,
14209.222656,-1.597690,
14210.568359,-1.598523,
14211.914062,-1.599471,
14213.259766,-1.600304,
14214.605469,-1.601252,
14215.951172,-1.602085,
14217.296875,-1.603028,
14218.643555,-1.603860,
14219.989258,-1.604805,
14221.334961,-1.605638,
14222.680664,-1.606581,
14224.026367,-1.607410,
14225.372070,-1.608352,
14226.717773,-1.609184,
14228.064453,-1.610125,
14229.410156,-1.610951,
14230.755859,-1.611894,
14232.101562,-1.612720,
14233.447266,-1.613661,
14234.792969,-1.614490,
14236.138672,-1.615426,
14237.484375,-1.616253,
14238.830078,-1.617188,
14240.176758,-1.618015,
14241.522461,-1.618950,
14242.868164,-1.619776,
14244.213867,-1.620709,
14245.559570,-1.621531,
14246.905273,-1.622468,
14248.250977,-1.623289,
14249.597656,-1.624224,
14250.943359,-1.625044,
14252.289062,-1.625976,
14253.634766,-1.626796,
14254.980469,-1.627730,
14256.326172,-1.628549,
14257.671875,-1.629482,
14259.017578,-1.630298,
14260.363281,-1.631229,
14261.709961,-1.632044,
14263.055664,-1.632974,
14264.401367,-1.633791,
14265.747070,-1.634719,
14267.092773,-1.635532,
14268.438477,-1.636463,
14269.784180,-1.637275,
14271.130859,-1.638203,
14272.476562,-1.639016,
14273.822266,-1.639938,
14275.167969,-1.640754,
14276.513672,-1.641679,
14277.859375,-1.642488,
14279.205078,-1.643411,
14280.550781,-1.644220,
14281.896484,-1.645146,
14283.243164,-1.645953,
14284.588867,-1.646874,
14285.934570,-1.647682,
14287.280273,-1.648605,
14288.625977,-1.649411,
14289.971680,-1.650332,
14291.317383,-1.651137,
14292.664062,-1.652058,
14294.009766,-1.652862,
14295.355469,-1.653782,
14296.701172,-1.654587,
14298.046875,-1.655501,
14299.392578,-1.656306,
14300.738281,-1.657221,
14302.083984,-1.658024,
14303.429688,-1.658937,
14304.776367,-1.659740,
14306.122070,-1.660653,
14307.467773,-1.661455,
14308.813477,-1.662367,
14310.159180,-1.663166,
14311.504883,-1.664081,
14312.850586,-1.664878,
14314.197266,-1.665789,
14315.542969,-1.666587,
14316.888672,-1.667498,
14318.234375,-1.668293,
14319.580078,-1.669201,
14320.925781,-1.669997,
14322.271484,-1.670908,
14323.617188,-1.671701,
14324.962891,-1.672609,
14326.309570,-1.673403,
14327.655273,-1.674308,
14329.000977,-1.675103,
14330.346680,-1.676006,
14331.692383,-1.676797,
14333.038086,-1.677703,
14334.383789,-1.678493,
14335.730469,-1.679396,
14337.076172,-1.680186,
14338.421875,-1.681088,
14339.767578,-1.681879,
14341.113281,-1.682782,
14342.458984,-1.683568,
14343.804688,-1.684466,
14345.150391,-1.685252,
14346.496094,-1.686156,
14347.842773,-1.686939,
14349.188477,-1.687838,
14350.534180,-1.688624,
14351.879883,-1.689518,
14353.225586,-1.690301,
14354.571289,-1.691202,
14355.916992,-1.691985,
14357.263672,-1.692879,
14358.609375,-1.693661,
14359.955078,-1.694554,
14361.300781,-1.695337,
14362.646484,-1.696232,
14363.992188,-1.697011,
14365.337891,-1.697904,
14366.683594,-1.698683,
14368.029297,-1.699574,
14369.375977,-1.700351,
14370.721680,-1.701241,
14372.067383,-1.702020,
14373.413086,-1.702908,
14374.758789,-1.703683,
14376.104492,-1.704575,
14377.450195,-1.705349,
14378.796875,-1.706234,
14380.142578,-1.707007,
14381.488281,-1.707896,
14382.833984,-1.708671,
14384.179688,-1.709556,
14385.525391,-1.710329,
14386.871094,-1.711213,
14388.216797,-1.711982,
14389.562500,-1.712865,
14390.909180,-1.713637,
14392.254883,-1.714519,
14393.600586,-1.715289,
14394.946289,-1.716172,
14396.291992,-1.716937,
14397.637695,-1.717819,
14398.983398,-1.718585,
14400.330078,-1.719467,
14401.675781,-1.720232,
14403.021484,-1.721111,
14404.367188,-1.721876,
14405.712891,-1.722753,
14407.058594,-1.723518,
14408.404297,-1.724395,
14409.750000,-1.725158,
14411.095703,-1.726033,
14412.442383,-1.726797,
14413.788086,-1.727672,
14415.133789,-1.728432,
14416.479492,-1.729306,
14417.825195,-1.730065,
14419.170898,-1.730940,
14420.516602,-1.731697,
14421.863281,-1.732569,
14423.208984,-1.733327,
14424.554688,-1.734197,
14425.900391,-1.734955,
14427.246094,-1.735825,
14428.591797,-1.736579,
14429.937500,-1.737451,
14431.283203,-1.738204,
14432.628906,-1.739074,
14433.975586,-1.739828,
14435.321289,-1.740691,
14436.666992,-1.741448,
14438.012695,-1.742315,
14439.358398,-1.743064,
